"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
89.90,"","","",177.8296,6.6871,144.8304,14.9069,37.0000,12.3880
89.93,"","","",177.8350,6.5968,144.7708,14.9069,36.9990,12.4210
89.97,"","","",177.7862,6.5968,144.7680,14.7205,37.0000,12.4080
90.00,"","","",177.7655,6.5064,144.7419,14.7205,37.0010,12.3750
90.03,"","","",177.7609,6.4160,144.7158,14.7205,37.0010,12.3250
90.07,"","","",177.7356,6.3257,144.6730,14.8137,37.0010,12.3000
90.10,"","","",177.7320,6.3257,144.6711,14.8137,37.0010,12.2790
90.13,"","","",177.7411,6.2353,144.6310,14.8137,37.0010,12.2660
90.17,"","","",177.7067,6.2353,144.5854,14.7205,37.0010,12.2240
90.20,"","","",177.6850,6.3257,144.5882,14.6274,37.0000,12.2540
90.23,"","","",177.6715,6.4160,144.5845,14.5342,37.0020,12.1890
90.27,"","","",177.6886,6.3257,144.5472,14.4410,37.0020,12.1670
90.30,"","","",177.6642,6.2353,144.5267,14.4410,37.0000,12.2040
90.33,"","","",177.6308,6.3257,144.4913,14.3479,36.9980,12.2460
90.37,"","","",177.6164,6.3257,144.4689,14.2547,36.9980,12.2820
90.40,"","","",177.6227,6.3257,144.4400,14.1615,36.9980,12.3100
90.43,"","","",177.6200,6.3257,144.3963,14.1615,36.9990,12.3270
90.47,"","","",177.6344,6.2353,144.3208,14.2547,36.9990,12.3560
90.50,"","","",177.5865,6.2353,144.2723,14.2547,37.0010,12.3340
90.53,"","","",177.5468,6.3257,144.2425,14.3479,37.0000,12.3150
90.57,"","","",177.5341,6.3257,144.2267,14.3479,36.9990,12.3640
90.60,"","","",177.5341,6.3257,144.1671,14.3479,37.0000,12.3390
90.63,"","","",177.5513,6.1449,144.1279,14.5342,37.0010,12.2960
90.67,"","","",177.5233,6.0546,144.1223,14.7205,37.0020,12.2490
90.70,"","","",177.4772,6.1449,144.1186,14.7205,37.0030,12.2210
90.73,"","","",177.4727,6.1449,144.0832,14.7205,37.0010,12.1970
90.77,"","","",177.5025,6.1449,144.0571,14.7205,37.0000,12.2240
90.80,"","","",177.5034,6.1449,144.0413,14.6274,36.9980,12.2720
90.83,"","","",177.4709,6.1449,144.0301,14.6274,36.9990,12.2880
90.87,"","","",177.4302,6.2353,143.9900,14.5342,36.9990,12.3190
90.90,"","","",177.4230,6.3257,143.9751,14.4410,37.0000,12.3180
90.93,"","","",177.4257,6.3257,143.9230,14.5342,37.0000,12.2880
90.97,"","","",177.4311,6.3257,143.8829,14.6274,37.0010,12.2710
91.00,"","","",177.4438,6.3257,143.8503,14.6274,37.0000,12.2510
91.03,"","","",177.4609,6.2353,143.8522,14.6274,36.9990,12.2850
91.07,"","","",177.4510,6.1449,143.7990,14.6274,37.0000,12.3130
91.10,"","","",177.3687,6.1449,143.7431,14.7205,37.0030,12.2220
91.13,"","","",177.3317,6.1449,143.7441,14.7205,37.0030,12.2140
91.17,"","","",177.3453,6.0546,143.7022,14.8137,37.0020,12.1980
91.20,"","","",177.3335,5.9642,143.6770,14.9069,37.0020,12.1570
91.23,"","","",177.3416,5.9642,143.6658,14.9069,37.0000,12.1800
91.27,"","","",177.3344,5.7835,143.6202,15.0000,36.9990,12.2070
91.30,"","","",177.3308,5.7835,143.5699,15.0000,36.9990,12.2520
91.33,"","","",177.2956,5.7835,143.5307,15.0932,36.9990,12.2750
91.37,"","","",177.2802,5.7835,143.5102,15.1864,37.0000,12.2580
91.40,"","","",177.2802,5.6931,143.4953,15.1864,37.0000,12.2310
91.43,"","","",177.2847,5.6931,143.4608,15.1864,37.0010,12.1820
91.47,"","","",177.2811,5.6027,143.4301,15.2795,37.0000,12.1960
91.50,"","","",177.2540,5.5124,143.3984,15.2795,36.9990,12.2390
91.53,"","","",177.2205,5.6027,143.3640,15.2795,36.9990,12.2660
91.57,"","","",177.2034,5.6027,143.3351,15.2795,37.0000,12.2870
91.60,"","","",177.1934,5.6027,143.3202,15.1864,36.9990,12.3030
91.63,"","","",177.1817,5.6027,143.2904,15.0932,37.0000,12.2920
91.67,"","","",177.2070,5.6027,143.2522,15.0000,37.0000,12.2740
91.70,"","","",177.2187,5.5124,143.2335,14.9069,36.9990,12.3140
91.73,"","","",177.2332,5.4220,143.2084,14.8137,37.0000,12.3130
91.77,"","","",177.1817,5.3316,143.1869,14.6274,37.0000,12.3290
91.80,"","","",177.1708,5.2413,143.1944,14.5342,37.0000,12.2970
91.83,"","","",177.1519,5.2413,143.1636,14.5342,37.0000,12.2690
91.87,"","","",177.1031,5.3316,143.1236,14.4410,37.0000,12.2350
91.90,"","","",177.1004,5.3316,143.0872,14.4410,37.0010,12.2060
91.93,"","","",177.1202,5.3316,143.0528,14.4410,36.9990,12.2550
91.97,"","","",177.0723,5.4220,143.0239,14.5342,36.9980,12.2830
92.00,"","","",177.0398,5.5124,143.0211,14.5342,36.9990,12.3160
92.03,"","","",176.9955,5.6931,142.9941,14.4410,36.9990,12.3320
92.07,"","","",176.9431,5.9642,142.9643,14.3479,37.0000,12.3340
92.10,"","","",176.9540,6.1449,142.9289,14.3479,37.0000,12.3380
92.13,"","","",176.9648,6.1449,142.9046,14.2547,37.0010,12.3010
92.17,"","","",176.9531,6.3257,142.8786,14.1615,37.0010,12.2580
92.20,"","","",176.9260,6.5064,142.8385,14.0684,37.0000,12.2420
92.23,"","","",176.9187,6.5968,142.8161,13.9752,37.0010,12.2140
92.27,"","","",176.9079,6.7775,142.7910,13.8820,36.9990,12.2590
92.30,"","","",176.9395,6.7775,142.7425,13.8820,37.0000,12.2340
92.33,"","","",176.9359,6.6871,142.7108,13.8820,36.9990,12.2850
92.37,"","","",176.8970,6.6871,142.6782,13.7888,36.9990,12.3050
92.40,"","","",176.8699,6.5968,142.6382,13.7888,37.0000,12.2810
92.43,"","","",176.8880,6.6871,142.6140,13.8820,37.0000,12.2770
92.47,"","","",176.8681,6.7775,142.6037,13.7888,37.0000,12.2850
92.50,"","","",176.8302,6.8679,142.5683,13.7888,37.0010,12.2480
92.53,"","","",176.8094,6.9582,142.5310,13.8820,37.0000,12.2740
92.57,"","","",176.8112,6.9582,142.5152,13.7888,37.0000,12.2590
92.60,"","","",176.8031,6.9582,142.4863,13.7888,37.0010,12.2200
92.63,"","","",176.7732,6.9582,142.4490,13.8820,37.0010,12.1930
92.67,"","","",176.7497,7.0486,142.4202,13.8820,37.0000,12.1800
92.70,"","","",176.7805,7.0486,142.3941,13.9752,36.9990,12.2310
92.73,"","","",176.7805,7.0486,142.3801,13.9752,36.9980,12.2760
92.77,"","","",176.7768,6.9582,142.3158,14.0684,36.9980,12.2890
92.80,"","","",176.7317,6.8679,142.2739,14.1615,36.9990,12.3090
92.83,"","","",176.7208,6.8679,142.2562,14.2547,36.9990,12.3450
92.87,"","","",176.7235,6.8679,142.2394,14.3479,36.9990,12.3700
92.90,"","","",176.6892,6.8679,142.2059,14.4410,37.0000,12.3630
92.93,"","","",176.6359,6.9582,142.1397,14.6274,37.0020,12.3250
92.97,"","","",176.6305,7.0486,142.1108,14.7205,37.0010,12.3090
93.00,"","","",176.6404,7.0486,142.0801,14.9069,36.9990,12.3460
93.03,"","","",176.6250,6.9582,142.0186,15.0932,36.9990,12.3700
93.07,"","","",176.5970,6.8679,142.0149,15.1864,37.0000,12.3690
93.10,"","","",176.5934,6.7775,141.9683,15.3727,37.0020,12.3260
93.13,"","","",176.6070,6.5968,141.9348,15.4659,37.0010,12.3330
93.17,"","","",176.6033,6.5064,141.9171,15.5590,37.0020,12.2870
93.20,"","","",176.5808,6.4160,141.9180,15.5590,37.0000,12.3220
93.23,"","","",176.5564,6.3257,141.9171,15.5590,37.0000,12.3200
93.27,"","","",176.5564,6.2353,141.9077,15.4659,36.9990,12.3610
93.30,"","","",176.5518,6.1449,141.8910,15.3727,37.0000,12.3320
93.33,"","","",176.5329,6.0546,141.8686,15.2795,37.0010,12.3060
93.37,"","","",176.5545,5.9642,141.8621,15.0932,37.0000,12.3080
93.40,"","","",176.5437,6.0546,141.8490,14.9069,37.0000,12.2890
93.43,"","","",176.5157,6.0546,141.8006,14.7205,37.0000,12.2780
93.47,"","","",176.4841,6.0546,141.7708,14.6274,37.0010,12.2490
93.50,"","","",176.4714,6.0546,141.7503,14.4410,37.0000,12.2840
93.53,"","","",176.4777,6.0546,141.7382,14.2547,37.0000,12.2850
93.57,"","","",176.4687,6.0546,141.7223,14.0684,37.0010,12.2540
93.60,"","","",176.4786,6.0546,141.7354,13.7888,37.0000,12.2620
93.63,"","","",176.4651,5.9642,141.7177,13.5093,37.0000,12.2820
93.67,"","","",176.4624,5.7835,141.7140,13.2298,36.9990,12.3240
93.70,"","","",176.4542,5.6931,141.6897,12.9503,36.9990,12.3530
93.73,"","","",176.4009,5.6931,141.6636,12.6708,37.0000,12.3480
93.77,"","","",176.3973,5.6027,141.6478,12.3913,37.0000,12.3440
93.80,"","","",176.4036,5.5124,141.6431,12.1118,37.0000,12.3330
93.83,"","","",176.3765,5.5124,141.6301,11.7392,37.0000,12.3270
93.87,"","","",176.3684,5.5124,141.6189,11.4597,37.0000,12.3360
93.90,"","","",176.3838,5.4220,141.5705,11.1801,37.0000,12.3040
93.93,"","","",176.3467,5.4220,141.5369,10.9006,37.0010,12.2810
93.97,"","","",176.3106,5.5124,141.5006,10.7143,37.0010,12.2520
94.00,"","","",176.3078,5.5124,141.5053,10.4348,37.0010,12.2080
94.03,"","","",176.3223,5.5124,141.5081,10.1553,36.9990,12.2570
94.07,"","","",176.3169,5.4220,141.5053,9.8758,36.9980,12.3060
94.10,"","","",176.2853,5.3316,141.4969,9.5963,36.9980,12.3260
94.13,"","","",176.2437,5.3316,141.4773,9.3168,36.9980,12.3610
94.17,"","","",176.2211,5.4220,141.4484,9.1305,36.9990,12.3780
94.20,"","","",176.2392,5.3316,141.4559,8.8509,37.0000,12.3760
94.23,"","","",176.2148,5.4220,141.4475,8.5714,37.0020,12.3080
94.27,"","","",176.1949,5.5124,141.4335,8.2919,37.0020,12.2860
94.30,"","","",176.1624,5.6931,141.3944,8.1988,37.0020,12.2550
94.33,"","","",176.1687,5.7835,141.3664,8.1056,37.0010,12.2520
94.37,"","","",176.1615,5.8738,141.3590,8.1056,36.9990,12.3150
94.40,"","","",176.1605,5.9642,141.3459,8.0124,36.9990,12.3260
94.43,"","","",176.1425,6.0546,141.3469,7.9193,36.9990,12.3600
94.47,"","","",176.1461,6.0546,141.3394,7.9193,36.9990,12.3910
94.50,"","","",176.1280,6.0546,141.3226,7.9193,37.0000,12.4010
94.53,"","","",176.1235,6.1449,141.2994,7.9193,37.0000,12.3890
94.57,"","","",176.0910,6.2353,141.2714,7.9193,36.9990,12.4250
94.60,"","","",176.0684,6.2353,141.2751,7.8261,36.9990,12.4430
94.63,"","","",176.0611,6.3257,141.3059,7.6398,37.0000,12.4580
94.67,"","","",176.0322,6.4160,141.2528,7.5466,37.0000,12.4220
94.70,"","","",176.0114,6.5064,141.2211,7.5466,37.0020,12.3520
94.73,"","","",176.0178,6.5064,141.2118,7.4534,37.0010,12.3450
94.77,"","","",176.0376,6.5064,141.2276,7.3603,36.9990,12.3780
94.80,"","","",176.0123,6.5064,141.2146,7.2671,37.0000,12.3900
94.83,"","","",176.0006,6.5968,141.1903,7.2671,37.0000,12.4190
94.87,"","","",175.9599,6.5968,141.1736,7.2671,37.0010,12.3750
94.90,"","","",175.9401,6.6871,141.1577,7.2671,37.0010,12.3370
94.93,"","","",175.9527,6.6871,141.1652,7.1739,37.0020,12.3200
94.97,"","","",175.9645,6.5968,141.1512,7.0808,37.0000,12.3100
95.00,"","","",175.9419,6.5064,141.1382,6.9876,37.0010,12.2660
95.03,"","","",175.9247,6.4160,141.0962,6.8944,36.9990,12.3190
95.07,"","","",175.9193,6.4160,141.0627,6.8944,36.9970,12.3610
95.10,"","","",175.9048,6.4160,141.0320,6.9876,37.0000,12.3600
95.13,"","","",175.9012,6.3257,141.0338,6.9876,37.0000,12.3980
95.17,"","","",175.8786,6.3257,141.0692,6.8013,37.0000,12.4230
95.20,"","","",175.8479,6.3257,141.0525,6.7081,37.0010,12.3720
95.23,"","","",175.8208,6.3257,141.0310,6.7081,37.0020,12.3270
95.27,"","","",175.8117,6.3257,141.0171,6.7081,37.0000,12.3180
95.30,"","","",175.8334,6.3257,141.0012,6.8013,36.9990,12.3400
95.33,"","","",175.8506,6.2353,140.9966,6.8013,36.9990,12.3660
95.37,"","","",175.8407,6.0546,140.9835,6.7081,37.0000,12.3410
95.40,"","","",175.8199,5.9642,140.9695,6.7081,37.0000,12.3140
95.43,"","","",175.8054,5.7835,140.9388,6.7081,36.9990,12.3460
95.47,"","","",175.7801,5.7835,140.9258,6.7081,36.9990,12.3810
95.50,"","","",175.7485,5.8738,140.9313,6.7081,37.0000,12.3890
95.53,"","","",175.7656,5.7835,140.9248,6.6149,37.0000,12.3860
95.57,"","","",175.7521,5.7835,140.8941,6.6149,37.0000,12.3960
95.60,"","","",175.7422,5.6931,140.8652,6.5218,37.0000,12.4180
95.63,"","","",175.7367,5.6931,140.8540,6.6149,37.0020,12.3680
95.67,"","","",175.7241,5.6931,140.8242,6.7081,37.0010,12.3430
95.70,"","","",175.7431,5.6027,140.8186,6.7081,37.0020,12.3000
95.73,"","","",175.7548,5.4220,140.8112,6.8013,37.0010,12.2920
95.77,"","","",175.7485,5.3316,140.8102,6.8013,37.0010,12.2550
95.80,"","","",175.7214,5.1509,140.8056,6.8013,36.9990,12.2850
95.83,"","","",175.7114,5.0605,140.8056,6.7081,37.0010,12.2480
95.87,"","","",175.7322,4.8798,140.7832,6.7081,36.9990,12.2880
95.90,"","","",175.7367,4.6991,140.7618,6.7081,36.9980,12.3230
95.93,"","","",175.6924,4.6087,140.7636,6.7081,36.9980,12.3550
95.97,"","","",175.7006,4.5183,140.7599,6.6149,36.9980,12.3790
96.00,"","","",175.6807,4.4280,140.7571,6.5218,36.9970,12.4150
96.03,"","","",175.6536,4.4280,140.7441,6.5218,36.9980,12.4360
96.07,"","","",175.6301,4.4280,140.7096,6.5218,36.9990,12.4430
96.10,"","","",175.6364,4.3376,140.6844,6.5218,37.0000,12.4490
96.13,"","","",175.6328,4.3376,140.6621,6.4286,37.0010,12.4150
96.17,"","","",175.6373,4.1569,140.6602,6.4286,37.0000,12.4430
96.20,"","","",175.6364,4.1569,140.6295,6.5218,37.0000,12.4370
96.23,"","","",175.6409,4.0665,140.6425,6.4286,37.0000,12.4260
96.27,"","","",175.6364,3.9761,140.6202,6.4286,37.0010,12.3880
96.30,"","","",175.6129,3.8858,140.6248,6.3354,37.0010,12.3750
96.33,"","","",175.5768,3.8858,140.6323,6.2422,37.0020,12.3420
96.37,"","","",175.5569,3.8858,140.6369,6.1491,37.0010,12.3150
96.40,"","","",175.5659,3.8858,140.6071,6.1491,37.0000,12.3060
96.43,"","","",175.5786,3.7954,140.5782,6.2422,36.9990,12.3450
96.47,"","","",175.5370,3.7954,140.5754,6.2422,36.9980,12.3730
96.50,"","","",175.5162,3.8858,140.5643,6.1491,36.9990,12.3910
96.53,"","","",175.5072,3.8858,140.5624,6.0559,36.9990,12.4220
96.57,"","","",175.4927,4.0665,140.5270,6.0559,37.0000,12.4370
96.60,"","","",175.5162,4.1569,140.5158,6.0559,37.0010,12.3920
96.63,"","","",175.5135,4.1569,140.5056,6.0559,37.0010,12.3700
96.67,"","","",175.4819,4.1569,140.4655,6.0559,37.0020,12.3290
96.70,"","","",175.4403,4.1569,140.4385,6.0559,37.0010,12.3220
96.73,"","","",175.4530,4.2472,140.4431,6.0559,37.0000,12.3280
96.77,"","","",175.4629,4.2472,140.4366,6.1491,37.0010,12.3030
96.80,"","","",175.4367,4.3376,140.4394,6.1491,36.9990,12.3600
96.83,"","","",175.4403,4.4280,140.4245,6.0559,37.0000,12.3730
96.87,"","","",175.4720,4.4280,140.4198,6.0559,36.9990,12.4090
96.90,"","","",175.4548,4.4280,140.3891,6.0559,37.0000,12.4210
96.93,"","","",175.4376,4.5183,140.3779,6.0559,37.0000,12.4340
96.97,"","","",175.4530,4.5183,140.3658,6.1491,36.9990,12.4680
97.00,"","","",175.4223,4.5183,140.3714,6.1491,37.0020,12.4100
97.03,"","","",175.3653,4.6087,140.3639,6.1491,37.0000,12.4100
97.07,"","","",175.3518,4.6991,140.3835,6.1491,37.0000,12.4090
97.10,"","","",175.3662,4.6991,140.3528,6.1491,37.0000,12.4200
97.13,"","","",175.3554,4.6991,140.3285,6.1491,37.0000,12.3990
97.17,"","","",175.3825,4.6991,140.3230,6.0559,36.9990,12.4340
97.20,"","","",175.4132,4.5183,140.2987,6.0559,36.9990,12.4700
97.23,"","","",175.3843,4.3376,140.2652,6.1491,37.0000,12.4470
97.27,"","","",175.3436,4.3376,140.2773,6.0559,37.0010,12.4090
97.30,"","","",175.2831,4.4280,140.2913,6.0559,37.0020,12.3620
97.33,"","","",175.2750,4.4280,140.2549,5.9627,37.0000,12.4040
97.37,"","","",175.2433,4.6087,140.2382,5.8696,36.9990,12.4260
97.40,"","","",175.2542,4.6991,140.2391,5.8696,37.0000,12.4100
97.43,"","","",175.2677,4.7894,140.2512,5.8696,37.0000,12.4140
97.47,"","","",175.2750,4.7894,140.2736,5.7764,37.0000,12.3840
97.50,"","","",175.2695,4.6991,140.2251,5.6832,37.0000,12.3940
97.53,"","","",175.2578,4.6991,140.2037,5.7764,36.9990,12.4170
97.57,"","","",175.2307,4.6991,140.1879,5.6832,36.9990,12.4530
97.60,"","","",175.2370,4.6087,140.1804,5.7764,36.9990,12.4950
97.63,"","","",175.2271,4.5183,140.1776,5.6832,36.9990,12.5020
97.67,"","","",175.2189,4.5183,140.1450,5.6832,37.0000,12.4850
97.70,"","","",175.2478,4.5183,140.1376,5.5901,37.0030,12.4080
97.73,"","","",175.2614,4.3376,140.1376,5.4969,37.0010,12.4260
97.77,"","","",175.2189,4.2472,140.1320,5.4969,37.0010,12.3940
97.80,"","","",175.1774,4.3376,140.1003,5.4037,37.0010,12.3540
97.83,"","","",175.1656,4.3376,140.0677,5.4969,37.0000,12.3680
97.87,"","","",175.1647,4.4280,140.0779,5.4037,37.0010,12.3220
97.90,"","","",175.1927,4.4280,140.0490,5.4037,37.0010,12.3020
97.93,"","","",175.2081,4.2472,140.0360,5.4969,37.0000,12.3190
97.97,"","","",175.2009,4.1569,140.0304,5.4969,36.9990,12.3330
98.00,"","","",175.1855,4.0665,140.0490,5.4969,36.9980,12.3840
98.03,"","","",175.1683,4.0665,140.0453,5.4969,36.9990,12.3990
98.07,"","","",175.1855,4.0665,140.0267,5.4969,36.9990,12.4450
98.10,"","","",175.1502,3.9761,140.0108,5.4969,36.9980,12.4780
98.13,"","","",175.1304,3.9761,139.9913,5.5901,37.0000,12.4630
98.17,"","","",175.1475,3.9761,139.9475,5.5901,37.0000,12.4620
98.20,"light off","Both","",175.1403,3.7954,139.9326,5.6832,37.0000,12.4560
98.23,"","","",175.1078,3.7954,139.9354,5.7764,37.0000,12.4410
98.27,"","","",175.0761,3.7954,139.9251,5.8696,37.0010,12.4020
98.30,"","","",175.0870,3.7050,139.9130,5.9627,37.0000,12.4260
98.33,"","","",175.1231,3.5243,139.9223,5.9627,37.0000,12.4450
98.37,"","","",175.0933,3.5243,139.9028,5.9627,37.0010,12.3910
98.40,"","","",175.0725,3.6147,139.8879,5.8696,37.0020,12.3600
98.43,"","","",175.0581,3.6147,139.8916,5.8696,37.0010,12.3500
98.47,"","","",175.0255,3.6147,139.8860,5.8696,37.0010,12.3260
98.50,"","","",175.0210,3.6147,139.8618,5.8696,36.9990,12.3670
98.53,"","","",175.0228,3.5243,139.8525,5.8696,36.9990,12.3960
98.57,"","","",175.0337,3.4339,139.8273,5.9627,37.0020,12.3270
98.60,"","","",175.0328,3.3436,139.8133,5.9627,37.0010,12.3100
98.63,"","","",175.0093,3.4339,139.8143,5.9627,36.9990,12.3520
98.67,"","","",174.9876,3.5243,139.8031,5.9627,36.9980,12.3940
98.70,"","","",174.9767,3.7050,139.8003,5.9627,36.9990,12.4160
98.73,"","","",174.9767,3.7954,139.8003,5.9627,36.9970,12.4740
98.77,"","","",174.9695,3.8858,139.7891,5.8696,36.9990,12.4730
98.80,"","","",174.9695,3.8858,139.7528,5.7764,36.9980,12.5110
98.83,"","","",174.9822,3.8858,139.7425,5.7764,36.9990,12.5130
98.87,"","","",174.9686,3.8858,139.7285,5.7764,37.0010,12.4750
98.90,"","","",174.9352,3.9761,139.7164,5.7764,36.9990,12.5120
98.93,"","","",174.9126,4.0665,139.7071,5.7764,37.0000,12.5330
98.97,"","","",174.9035,4.1569,139.6931,5.6832,37.0000,12.5260
99.00,"","","",174.9451,4.1569,139.6894,5.6832,37.0000,12.5490
99.03,"","","",174.9578,4.0665,139.6782,5.6832,37.0000,12.5360
99.07,"","","",174.9234,3.9761,139.6698,5.6832,37.0020,12.4830
99.10,"","","",174.8990,3.9761,139.6754,5.5901,37.0020,12.4470
99.13,"","","",174.9063,4.0665,139.6624,5.5901,37.0010,12.4390
99.17,"","","",174.9063,4.0665,139.6382,5.5901,37.0010,12.4120
99.20,"","","",174.8864,4.1569,139.6326,5.5901,37.0020,12.3630
99.23,"","","",174.8764,4.1569,139.6344,5.4969,36.9990,12.3960
99.27,"","","",174.8511,4.1569,139.6121,5.5901,36.9980,12.4450
99.30,"","","",174.8593,4.0665,139.5841,5.5901,36.9980,12.4720
99.33,"","","",174.8638,3.9761,139.5962,5.4969,36.9990,12.4900
99.37,"","","",174.8990,3.8858,139.5366,5.4969,37.0000,12.4780
99.40,"","","",174.9063,3.7050,139.4956,5.5901,36.9990,12.5180
99.43,"","","",174.8611,3.6147,139.5217,5.5901,36.9990,12.5510
99.47,"","","",174.8511,3.6147,139.5124,5.5901,37.0010,12.5120
99.50,"","","",174.8529,3.4339,139.5217,5.6832,37.0020,12.4660
99.53,"","","",174.8593,3.3436,139.5264,5.6832,37.0020,12.4250
99.57,"","","",174.8520,3.2532,139.5133,5.6832,37.0010,12.4020
99.60,"","","",174.8638,3.1628,139.4863,5.6832,37.0000,12.4000
99.63,"","","",174.8529,3.0725,139.4621,5.7764,36.9980,12.4490
99.67,"","","",174.8538,2.8917,139.4882,5.6832,36.9990,12.4660
99.70,"","","",174.8638,2.8014,139.4807,5.6832,36.9980,12.5020
99.73,"","","",174.8448,2.6206,139.4956,5.5901,36.9980,12.5430
99.77,"","","",174.7879,2.6206,139.4695,5.4969,37.0000,12.5190
99.80,"","","",174.7472,2.7110,139.4574,5.4037,36.9990,12.5540
99.83,"","","",174.7499,2.8014,139.4379,5.4037,37.0000,12.5520
99.87,"","","",174.7454,2.8917,139.4053,5.4037,37.0010,12.5080
99.90,"","","",174.7427,2.8917,139.4071,5.3106,37.0010,12.4740
99.93,"","","",174.7535,2.8917,139.4090,5.3106,37.0010,12.4630
99.97,"","","",174.7608,2.8917,139.3838,5.3106,36.9990,12.5300
100.00,"","","",174.7382,2.8917,139.3494,5.4037,37.0000,12.4930
100.03,"","","",174.7391,2.9821,139.3773,5.3106,37.0000,12.4850
100.07,"","","",174.7572,2.9821,139.3764,5.2174,36.9990,12.5040
100.10,"","","",174.6957,3.0725,139.3708,5.1242,37.0000,12.5010
100.13,"","","",174.6315,3.2532,139.3438,5.1242,37.0000,12.5050
100.17,"","","",174.5945,3.4339,139.3335,5.0311,37.0000,12.4740
100.20,"","","",174.6334,3.5243,139.3270,5.0311,37.0000,12.4380
100.23,"","","",174.6767,3.6147,139.3363,5.0311,36.9990,12.4700
100.27,"","","",174.7120,3.6147,139.3428,4.9379,36.9990,12.5140
100.30,"","","",174.7309,3.6147,139.3028,4.8447,36.9990,12.5470
100.33,"","","",174.7102,3.5243,139.2683,4.9379,37.0000,12.5560
100.37,"","","",174.6876,3.4339,139.2208,5.0311,37.0000,12.5380
100.40,"","","",174.6532,3.4339,139.2245,5.0311,37.0010,12.5020
100.43,"","","",174.6216,3.6147,139.2478,5.0311,37.0010,12.4710
100.47,"","","",174.6234,3.6147,139.2459,4.9379,37.0020,12.4370
100.50,"","","",174.6243,3.7050,139.2161,4.9379,37.0020,12.4060
100.53,"","","",174.6370,3.7050,139.2208,4.9379,37.0010,12.3930
100.57,"","","",174.6695,3.6147,139.2096,4.8447,37.0000,12.3870
100.60,"","","",174.6731,3.6147,139.2105,4.8447,37.0010,12.3510
100.63,"","","",174.6785,3.5243,139.2348,4.7516,37.0000,12.3720
100.67,"","","",174.6343,3.5243,139.2161,4.6584,37.0000,12.3470
100.70,"","","",174.6261,3.4339,139.1854,4.6584,37.0000,12.3680
100.73,"","","",174.6334,3.3436,139.1714,4.7516,36.9990,12.4020
100.77,"","","",174.6541,3.2532,139.1742,4.8447,36.9990,12.4280
100.80,"","","",174.6614,3.0725,139.1779,4.8447,36.9980,12.4650
100.83,"","","",174.6451,2.9821,139.1490,4.8447,37.0010,12.4320
100.87,"","","",174.6189,2.8917,139.1388,4.7516,37.0010,12.3980
100.90,"","","",174.6035,2.8014,139.1434,4.7516,37.0000,12.4000
100.93,"","","",174.5855,2.7110,139.1397,4.7516,37.0000,12.4230
100.97,"","","",174.5891,2.6206,139.1053,4.7516,36.9990,12.4610
101.00,"","","",174.5620,2.5303,139.0941,4.7516,37.0000,12.4790
101.03,"","","",174.5421,2.4399,139.0997,4.7516,37.0010,12.4480
101.07,"","","",174.5556,2.3495,139.1043,4.6584,37.0010,12.4130
101.10,"","","",174.5710,2.2592,139.0568,4.6584,37.0000,12.4160
101.13,"","","",174.5737,2.2592,139.0577,4.5652,37.0010,12.3870
101.17,"","","",174.5583,2.2592,139.0512,4.5652,36.9990,12.4150
101.20,"","","",174.5593,2.2592,139.0531,4.5652,36.9980,12.4780
101.23,"","","",174.5493,2.2592,139.0512,4.5652,36.9970,12.4970
