"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
84.70,"","","",183.6375,5.7835,163.0354,13.4162,37.0000,8.1150
84.73,"","","",183.6131,5.8738,163.0196,13.3230,37.0000,8.1060
84.77,"","","",183.6420,5.7835,162.9628,13.3230,37.0010,8.0740
84.80,"","","",183.6519,5.6931,162.9273,13.3230,37.0010,8.0390
84.83,"","","",183.6456,5.6027,162.9096,13.4162,37.0020,7.9990
84.87,"","","",183.6366,5.5124,162.8985,13.4162,37.0000,8.0050
84.90,"","","",183.5751,5.5124,162.8836,13.4162,37.0000,8.0300
84.93,"","","",183.5290,5.7835,162.8565,13.4162,37.0000,8.0320
84.97,"","","",183.5408,5.8738,162.8137,13.5093,37.0000,8.0310
85.00,"","","",183.5634,5.8738,162.7746,13.5093,37.0000,8.0600
85.03,"","","",183.5589,5.8738,162.7522,13.6025,36.9990,8.0860
85.07,"","","",183.5616,5.7835,162.7233,13.6025,37.0010,8.0620
85.10,"","","",183.5308,5.6931,162.6693,13.6957,36.9990,8.0870
85.13,"","","",183.4649,5.6931,162.6646,13.7888,36.9990,8.1030
85.17,"","","",183.5001,5.6931,162.6544,13.7888,37.0000,8.0880
85.20,"","","",183.5290,5.6027,162.6348,13.8820,37.0010,8.0440
85.23,"","","",183.5390,5.5124,162.5938,13.8820,37.0020,8.0120
85.27,"","","",183.5327,5.3316,162.5444,13.9752,37.0020,7.9870
85.30,"","","",183.4721,5.3316,162.5174,13.9752,37.0010,7.9520
85.33,"","","",183.4179,5.4220,162.5239,13.9752,37.0010,7.9300
85.37,"","","",183.4188,5.4220,162.5230,13.8820,36.9990,7.9680
85.40,"","","",183.4269,5.4220,162.5034,13.8820,37.0010,7.9400
85.43,"","","",183.4414,5.4220,162.4513,13.7888,37.0000,7.9170
85.47,"","","",183.4332,5.3316,162.4159,13.8820,37.0000,7.9470
85.50,"","","",183.4414,5.2413,162.3814,13.8820,37.0010,7.8970
85.53,"","","",183.4495,5.0605,162.3637,13.7888,36.9990,7.9370
85.57,"","","",183.4161,5.0605,162.3152,13.6957,36.9980,7.9540
85.60,"","","",183.3971,4.9702,162.2975,13.6957,36.9990,7.9920
85.63,"","","",183.4206,4.7894,162.3003,13.6957,36.9990,8.0130
85.67,"","","",183.4206,4.6991,162.2714,13.6025,37.0010,7.9920
85.70,"","","",183.4206,4.5183,162.2575,13.5093,37.0000,7.9950
85.73,"","","",183.3908,4.4280,162.2072,13.5093,36.9990,8.0460
85.77,"","","",183.3302,4.4280,162.1801,13.4162,37.0000,8.0430
85.80,"","","",183.3094,4.4280,162.1336,13.4162,37.0000,8.0150
85.83,"","","",183.3284,4.5183,162.0916,13.5093,37.0000,7.9890
85.87,"","","",183.3329,4.5183,162.0693,13.5093,37.0000,8.0230
85.90,"","","",183.3338,4.5183,162.0646,13.4162,37.0010,7.9950
85.93,"","","",183.2914,4.5183,162.0460,13.3230,37.0000,7.9790
85.97,"","","",183.2146,4.6991,162.0218,13.3230,36.9990,8.0130
86.00,"","","",183.1902,4.7894,161.9882,13.3230,37.0000,8.0320
86.03,"","","",183.1983,4.9702,161.9593,13.2298,37.0010,8.0120
86.07,"","","",183.2155,5.0605,161.9277,13.2298,37.0020,7.9920
86.10,"","","",183.2046,5.1509,161.9146,13.2298,37.0020,7.9490
86.13,"","","",183.1838,5.1509,161.9137,13.2298,37.0010,7.9400
86.17,"","","",183.1811,5.1509,161.8848,13.1367,37.0000,7.9420
86.20,"","","",183.2010,5.1509,161.8391,13.1367,36.9980,8.0000
86.23,"","","",183.2019,5.1509,161.7916,13.1367,36.9980,8.0140
86.27,"","","",183.1377,5.3316,161.7860,13.0435,37.0010,7.9760
86.30,"","","",183.1170,5.5124,161.7749,13.0435,37.0000,7.9920
86.33,"","","",183.1405,5.5124,161.7441,13.0435,36.9970,8.0870
86.37,"","","",183.1296,5.5124,161.7134,13.0435,36.9980,8.0860
86.40,"","","",183.0844,5.6027,161.6882,13.0435,36.9980,8.1290
86.43,"","","",183.0510,5.7835,161.6482,13.0435,36.9990,8.1250
86.47,"","","",183.0582,5.9642,161.6211,13.1367,37.0010,8.0790
86.50,"","","",183.0573,6.0546,161.6118,13.0435,37.0000,8.0860
86.53,"","","",183.0438,6.1449,161.5522,13.1367,37.0010,8.0550
86.57,"","","",183.0691,6.0546,161.4972,13.2298,37.0000,8.0720
86.60,"","","",183.0573,5.9642,161.4749,13.3230,36.9990,8.0970
86.63,"","","",183.0112,6.0546,161.4581,13.4162,36.9990,8.1360
86.67,"","","",183.0149,6.1449,161.4246,13.5093,37.0000,8.1130
86.70,"","","",182.9914,6.2353,161.4180,13.5093,37.0000,8.1160
86.73,"","","",182.9706,6.4160,161.3780,13.5093,36.9990,8.1630
86.77,"","","",182.9679,6.4160,161.3565,13.5093,37.0000,8.1500
86.80,"","","",182.9588,6.4160,161.3677,13.4162,37.0010,8.1130
86.83,"","","",182.9561,6.4160,161.3090,13.5093,37.0020,8.0750
86.87,"","","",182.9651,6.3257,161.2634,13.5093,37.0010,8.0470
86.90,"","","",182.9534,6.2353,161.2289,13.6957,37.0020,8.0060
86.93,"","","",182.9561,6.2353,161.1926,13.7888,37.0010,7.9890
86.97,"","","",182.9462,6.0546,161.1879,13.7888,36.9990,8.0280
87.00,"","","",182.9200,5.8738,161.1702,13.7888,36.9990,8.0610
87.03,"","","",182.9055,5.7835,161.1441,13.6957,36.9990,8.1040
87.07,"","","",182.8829,5.6027,161.1031,13.6957,36.9990,8.1370
87.10,"","","",182.8522,5.6931,161.0873,13.6957,37.0000,8.1330
87.13,"","","",182.8197,5.6931,161.0435,13.7888,37.0010,8.0920
87.17,"","","",182.8007,5.7835,161.0100,13.8820,37.0010,8.0710
87.20,"","","",182.7998,5.6931,161.0025,13.9752,37.0010,8.0230
87.23,"","","",182.8206,5.6027,160.9969,13.9752,37.0010,8.0070
87.27,"","","",182.8115,5.5124,160.9923,13.8820,37.0010,7.9770
87.30,"","","",182.7745,5.6027,160.9438,13.8820,37.0000,7.9900
87.33,"","","",182.7365,5.7835,160.8851,13.8820,36.9990,8.0200
87.37,"","","",182.7483,5.8738,160.8600,13.9752,37.0000,8.0040
87.40,"","","",182.7672,5.8738,160.8469,13.9752,37.0000,8.0070
87.43,"","","",182.7501,5.8738,160.8143,13.9752,37.0000,8.0220
87.47,"","","",182.7257,5.8738,160.8003,13.8820,37.0000,8.0430
87.50,"","","",182.6995,5.9642,160.7677,13.7888,37.0000,8.0760
87.53,"","","",182.6959,5.8738,160.7482,13.7888,37.0000,8.0780
87.57,"","","",182.6931,5.8738,160.7323,13.6957,37.0000,8.0780
87.60,"","","",182.7013,5.7835,160.7183,13.6025,37.0010,8.0320
87.63,"","","",182.6733,5.8738,160.6932,13.5093,37.0010,8.0160
87.67,"","","",182.6525,5.8738,160.6699,13.4162,37.0000,7.9990
87.70,"","","",182.6606,5.7835,160.6485,13.2298,37.0000,7.9920
87.73,"","","",182.6471,5.7835,160.6280,13.1367,37.0000,8.0130
87.77,"","","",182.6425,5.8738,160.5814,13.0435,36.9990,8.0600
87.80,"","","",182.6145,5.8738,160.5367,13.0435,36.9990,8.0820
87.83,"","","",182.5829,5.9642,160.5236,12.9503,36.9990,8.1250
87.87,"","","",182.5892,5.9642,160.4836,12.8572,36.9990,8.1400
87.90,"","","",182.5766,5.9642,160.4444,12.9503,37.0010,8.1080
87.93,"","","",182.5829,5.8738,160.3997,13.0435,37.0020,8.0700
87.97,"","","",182.5576,5.8738,160.3895,13.0435,37.0000,8.0790
88.00,"","","",182.5323,5.9642,160.3727,13.1367,37.0020,8.0170
88.03,"","","",182.5124,5.9642,160.3065,13.1367,37.0000,8.0400
88.07,"","","",182.5043,6.0546,160.2674,13.2298,37.0010,8.0020
88.10,"","","",182.5133,6.0546,160.2255,13.4162,37.0000,7.9840
88.13,"","","",182.5061,6.0546,160.2245,13.4162,37.0010,7.9630
88.17,"","","",182.4853,6.0546,160.2124,13.4162,36.9990,7.9870
88.20,"","","",182.4925,5.9642,160.1882,13.5093,36.9990,8.0260
88.23,"","","",182.4727,5.8738,160.1854,13.5093,36.9990,8.0540
88.27,"","","",182.4564,5.7835,160.1780,13.5093,37.0000,8.0700
88.30,"","","",182.4519,5.6931,160.1547,13.5093,37.0010,8.0330
88.33,"","","",182.4320,5.6931,160.1118,13.4162,37.0000,8.0110
88.37,"","","",182.4121,5.6027,160.0783,13.4162,37.0010,7.9830
88.40,"","","",182.3967,5.6027,160.0643,13.4162,37.0020,7.9310
88.43,"","","",182.4220,5.5124,160.0503,13.4162,37.0020,7.9110
88.47,"","","",182.4211,5.5124,160.0159,13.4162,37.0000,7.9010
88.50,"","","",182.4031,5.5124,159.9422,13.5093,36.9980,7.9800
88.53,"","","",182.4058,5.5124,159.9190,13.6025,36.9980,7.9970
88.57,"","","",182.3976,5.4220,159.9096,13.6025,36.9970,8.0480
88.60,"","","",182.3669,5.3316,159.9031,13.5093,36.9970,8.0640
88.63,"","","",182.3443,5.3316,159.8584,13.5093,36.9980,8.1040
88.67,"","","",182.3263,5.4220,159.8090,13.6025,36.9980,8.1230
88.70,"","","",182.3127,5.4220,159.8062,13.6025,36.9990,8.1350
88.73,"","","",182.2937,5.4220,159.7950,13.6025,36.9990,8.1620
88.77,"","","",182.3127,5.3316,159.7466,13.6025,37.0000,8.1630
88.80,"","","",182.2892,5.3316,159.7401,13.6025,37.0020,8.0920
88.83,"","","",182.2612,5.4220,159.7019,13.6025,37.0020,8.0670
88.87,"","","",182.2422,5.5124,159.6609,13.6025,37.0030,8.0350
88.90,"","","",182.2187,5.5124,159.6497,13.6025,37.0000,8.0840
88.93,"","","",182.2133,5.5124,159.6301,13.5093,37.0000,8.0880
88.97,"","","",182.2232,5.5124,159.5966,13.5093,37.0010,8.0480
89.00,"","","",182.2088,5.6027,159.5612,13.4162,37.0010,8.0100
89.03,"","","",182.1943,5.6027,159.5314,13.4162,36.9990,8.0520
89.07,"","","",182.1762,5.6027,159.5155,13.2298,37.0000,8.0720
89.10,"","","",182.1464,5.6027,159.4932,13.2298,37.0000,8.0940
89.13,"","","",182.1726,5.6027,159.4764,13.1367,36.9990,8.1390
89.17,"","","",182.1627,5.6027,159.4466,13.0435,36.9970,8.1960
89.20,"","","",182.1582,5.6027,159.4186,13.0435,36.9990,8.1920
89.23,"","","",182.1446,5.6027,159.3851,13.0435,37.0000,8.2150
89.27,"","","",182.1645,5.5124,159.3525,13.0435,37.0000,8.2010
89.30,"","","",182.1744,5.4220,159.3311,13.0435,37.0010,8.1670
89.33,"","","",182.1175,5.4220,159.2882,13.0435,37.0030,8.0990
89.37,"","","",182.0787,5.5124,159.2770,13.0435,37.0020,8.0960
89.40,"","","",182.0768,5.6027,159.2733,13.1367,37.0010,8.0810
89.43,"","","",182.0624,5.6027,159.2621,13.1367,37.0000,8.0580
89.47,"","","",182.0344,5.6027,159.2435,13.1367,36.9990,8.0980
89.50,"light off","Both","",181.9946,5.7835,159.1867,13.2298,36.9980,8.1560
89.53,"","","",181.9512,5.8738,159.1568,13.2298,36.9980,8.1820
89.57,"","","",181.9648,5.9642,159.1121,13.2298,36.9990,8.2000
89.60,"","","",181.9937,6.0546,159.0795,13.2298,36.9990,8.2370
89.63,"","","",181.9702,6.0546,159.0693,13.1367,36.9990,8.2600
89.67,"","","",181.9856,6.0546,159.0609,13.1367,37.0000,8.2730
89.70,"","","",182.0172,6.0546,159.0413,13.0435,37.0010,8.2340
89.73,"","","",181.9802,6.0546,159.0245,13.0435,37.0020,8.1930
89.77,"","","",181.8961,6.1449,159.0180,12.8572,37.0020,8.1790
89.80,"","","",181.8961,6.1449,159.0376,12.6708,37.0000,8.1600
89.83,"","","",181.9115,6.1449,159.0329,12.4845,37.0000,8.1600
89.87,"","","",181.9277,5.9642,158.9854,12.3913,36.9990,8.2020
89.90,"","","",181.9133,5.8738,158.9221,12.2982,36.9990,8.2410
89.93,"","","",181.8690,5.8738,158.8755,12.2982,37.0000,8.2160
89.97,"","","",181.8591,5.8738,158.8997,12.1118,37.0010,8.1670
90.00,"","","",181.8536,5.8738,158.9193,12.0187,37.0030,8.1310
90.03,"","","",181.8401,5.9642,158.9193,11.7392,37.0000,8.1190
90.07,"","","",181.7904,6.0546,158.9034,11.5528,37.0000,8.1420
90.10,"","","",181.7940,6.0546,158.8829,11.3665,37.0000,8.1250
90.13,"","","",181.8166,5.9642,158.8568,11.0870,37.0000,8.1210
90.17,"","","",181.8103,5.9642,158.8298,10.9006,37.0000,8.1320
90.20,"","","",181.8148,5.9642,158.7981,10.8075,37.0000,8.1280
90.23,"","","",181.7795,5.9642,158.7860,10.6211,37.0000,8.1130
90.27,"","","",181.7479,6.0546,158.7963,10.3416,36.9990,8.1480
90.30,"","","",181.7524,6.0546,158.7693,10.1553,37.0000,8.1360
90.33,"","","",181.7597,5.9642,158.7525,9.9690,36.9980,8.2080
90.37,"","","",181.7588,5.9642,158.7292,9.8758,36.9980,8.2290
90.40,"","","",181.7335,5.9642,158.6947,9.6895,36.9990,8.2470
90.43,"","","",181.6982,5.9642,158.6733,9.5963,37.0000,8.2580
90.47,"","","",181.6720,6.0546,158.6528,9.5031,37.0010,8.2240
90.50,"","","",181.6476,6.0546,158.6845,9.2236,37.0000,8.2440
90.53,"","","",181.6413,6.0546,158.6752,9.0373,37.0000,8.2350
90.57,"","","",181.6350,6.0546,158.6519,8.8509,37.0000,8.2440
90.60,"","","",181.6277,6.0546,158.6398,8.6646,37.0020,8.1880
90.63,"","","",181.6612,5.7835,158.6258,8.5714,36.9990,8.2390
90.67,"","","",181.6828,5.6027,158.5820,8.4783,37.0000,8.2240
90.70,"","","",181.6630,5.5124,158.5671,8.3851,37.0000,8.2350
90.73,"","","",181.6422,5.4220,158.5727,8.2919,37.0010,8.1920
90.77,"","","",181.6115,5.3316,158.5671,8.1056,37.0000,8.1900
90.80,"","","",181.6142,5.3316,158.5494,7.9193,37.0000,8.1970
90.83,"","","",181.6395,5.2413,158.5177,7.8261,37.0000,8.1760
90.87,"","","",181.6322,5.2413,158.4916,7.7329,37.0010,8.1460
90.90,"","","",181.5798,5.3316,158.4777,7.8261,36.9990,8.1710
90.93,"","","",181.5365,5.3316,158.4954,7.7329,37.0000,8.1770
90.97,"","","",181.4831,5.4220,158.4954,7.7329,37.0000,8.1780
91.00,"","","",181.4994,5.5124,158.4832,7.6398,37.0000,8.1900
91.03,"","","",181.5455,5.3316,158.4739,7.5466,37.0010,8.1440
91.07,"","","",181.5392,5.1509,158.4273,7.5466,37.0010,8.1350
91.10,"","","",181.4768,5.2413,158.4087,7.5466,37.0000,8.1240
91.13,"","","",181.4506,5.4220,158.4096,7.4534,36.9990,8.1620
91.17,"","","",181.4506,5.4220,158.4245,7.2671,36.9990,8.1920
91.20,"","","",181.4678,5.3316,158.3929,7.1739,37.0000,8.1790
91.23,"","","",181.4741,5.2413,158.3854,7.1739,37.0010,8.1460
91.27,"","","",181.4271,5.3316,158.3612,7.2671,37.0000,8.1630
91.30,"","","",181.4488,5.2413,158.3565,7.2671,36.9990,8.1870
91.33,"","","",181.4569,5.2413,158.3435,7.1739,37.0000,8.2160
91.37,"","","",181.4343,5.1509,158.3230,7.0808,37.0000,8.1840
91.40,"","","",181.3846,5.3316,158.3137,6.8944,37.0000,8.2020
91.43,"","","",181.3765,5.3316,158.2932,6.8944,36.9990,8.2180
91.47,"","","",181.3828,5.3316,158.2885,6.8013,37.0020,8.1570
91.50,"","","",181.3846,5.3316,158.2773,6.7081,37.0010,8.1490
91.53,"","","",181.3801,5.2413,158.2783,6.6149,37.0020,8.0990
91.57,"","","",181.3973,5.1509,158.2550,6.6149,37.0020,8.0460
91.60,"","","",181.3883,5.0605,158.2466,6.5218,37.0030,8.0180
91.63,"","","",181.3566,5.0605,158.2373,6.4286,37.0020,7.9930
91.67,"","","",181.2943,5.0605,158.2103,6.4286,37.0020,7.9760
91.70,"","","",181.2952,5.0605,158.1823,6.4286,37.0000,7.9920
91.73,"","","",181.3205,5.0605,158.1749,6.4286,36.9980,8.0500
91.77,"","","",181.3187,4.9702,158.1683,6.5218,36.9970,8.0720
91.80,"","","",181.2726,5.0605,158.1525,6.5218,36.9980,8.0970
91.83,"","","",181.2391,5.2413,158.1292,6.5218,36.9970,8.1360
91.87,"","","",181.2482,5.3316,158.1311,6.5218,36.9970,8.1720
91.90,"","","",181.2563,5.4220,158.1273,6.4286,36.9980,8.1790
91.93,"","","",181.2229,5.5124,158.1385,6.3354,36.9990,8.2140
91.97,"","","",181.2157,5.5124,158.1106,6.2422,36.9990,8.2350
92.00,"","","",181.2166,5.4220,158.0835,6.3354,37.0000,8.2310
92.03,"","","",181.2021,5.4220,158.0780,6.3354,37.0010,8.1940
92.07,"","","",181.2166,5.3316,158.0537,6.3354,37.0020,8.1420
92.10,"","","",181.2093,5.3316,158.0398,6.3354,37.0030,8.1050
92.13,"","","",181.2030,5.2413,158.0593,6.2422,37.0030,8.0790
92.17,"","","",181.1741,5.0605,158.0742,6.1491,37.0020,8.0670
92.20,"","","",181.1515,4.9702,158.0621,6.1491,37.0020,8.0370
92.23,"","","",181.1605,4.9702,158.0528,6.1491,37.0000,8.0450
92.27,"","","",181.1397,4.9702,158.0267,6.0559,36.9990,8.0860
92.30,"","","",181.1172,5.0605,157.9913,5.9627,36.9990,8.1130
92.33,"","","",181.0982,5.1509,157.9708,5.9627,37.0000,8.1030
92.37,"","","",181.1045,5.1509,157.9680,5.9627,37.0000,8.0920
92.40,"","","",181.1036,5.0605,157.9354,5.9627,37.0000,8.1110
92.43,"","","",181.1289,5.0605,157.9149,6.0559,37.0000,8.0900
92.47,"","","",181.1343,5.0605,157.9214,6.0559,37.0000,8.0660
92.50,"","","",181.1235,4.9702,157.9503,5.9627,37.0000,8.1110
92.53,"","","",181.1009,4.9702,157.9335,5.8696,37.0000,8.1020
92.57,"","","",181.0684,4.8798,157.9158,5.7764,37.0010,8.0560
92.60,"","","",181.0458,4.9702,157.9252,5.7764,37.0000,8.0500
92.63,"","","",181.0611,4.8798,157.9009,5.6832,36.9990,8.0750
92.67,"","","",181.0801,4.6991,157.8898,5.5901,37.0000,8.0410
92.70,"","","",181.0539,4.6087,157.8814,5.5901,37.0000,8.0470
92.73,"","","",181.0467,4.6087,157.8832,5.4969,37.0000,8.0660
92.77,"","","",180.9997,4.6991,157.8497,5.4969,37.0000,8.0820
92.80,"","","",180.9852,4.6991,157.8013,5.4969,36.9990,8.1240
92.83,"","","",180.9897,4.6991,157.7929,5.5901,37.0000,8.1050
92.87,"","","",181.0105,4.6087,157.7612,5.5901,37.0010,8.0780
92.90,"","","",181.0114,4.4280,157.7658,5.5901,37.0010,8.0490
92.93,"","","",180.9979,4.3376,157.7780,5.5901,37.0010,8.0320
92.97,"","","",180.9599,4.2472,157.7631,5.5901,36.9990,8.0610
93.00,"","","",180.9680,4.2472,157.7435,5.5901,37.0000,8.0730
93.03,"","","",180.9744,4.2472,157.7481,5.5901,36.9990,8.1050
93.07,"","","",180.9617,4.1569,157.7351,5.6832,37.0000,8.1120
93.10,"","","",180.9518,4.0665,157.7072,5.6832,37.0020,8.0570
93.13,"","","",180.9455,4.0665,157.7109,5.6832,37.0010,8.0280
93.17,"","","",180.9382,4.0665,157.7099,5.7764,37.0020,7.9910
93.20,"","","",180.9418,4.0665,157.6932,5.7764,37.0000,8.0220
93.23,"","","",180.9003,3.9761,157.6690,5.7764,36.9980,8.0630
93.27,"","","",180.8461,4.1569,157.6894,5.6832,36.9990,8.0750
93.30,"","","",180.8298,4.2472,157.6755,5.6832,36.9990,8.0820
93.33,"","","",180.8198,4.4280,157.6335,5.6832,37.0000,8.0730
93.37,"","","",180.8063,4.5183,157.6168,5.7764,36.9990,8.1050
93.40,"","","",180.8144,4.6087,157.5898,5.8696,36.9980,8.1440
93.43,"","","",180.8226,4.6087,157.5823,5.9627,37.0000,8.1180
93.47,"","","",180.8262,4.6087,157.6186,5.9627,37.0000,8.1390
93.50,"","","",180.8189,4.6087,157.6224,5.7764,37.0010,8.1000
93.53,"","","",180.8506,4.5183,157.6037,5.6832,37.0010,8.0480
93.57,"","","",180.8352,4.5183,157.5590,5.6832,37.0010,8.0220
93.60,"","","",180.8379,4.4280,157.5506,5.5901,37.0000,8.0400
93.63,"","","",180.8280,4.4280,157.5404,5.5901,36.9980,8.0940
93.67,"","","",180.7900,4.5183,157.5367,5.5901,37.0000,8.1020
93.70,"","","",180.7891,4.5183,157.5301,5.5901,37.0000,8.0970
93.73,"","","",180.8099,4.5183,157.4994,5.6832,37.0000,8.1120
93.77,"","","",180.7765,4.4280,157.4826,5.7764,37.0000,8.1310
93.80,"","","",180.7186,4.4280,157.4770,5.8696,37.0010,8.0880
93.83,"","","",180.7322,4.4280,157.4798,5.7764,37.0020,8.0360
93.87,"","","",180.7476,4.3376,157.4621,5.7764,37.0000,8.0660
93.90,"","","",180.7729,4.2472,157.4547,5.7764,37.0010,8.0150
93.93,"","","",180.7837,4.2472,157.4789,5.5901,37.0020,7.9820
93.97,"","","",180.7277,4.1569,157.4696,5.4969,36.9990,8.0270
94.00,"","","",180.7078,4.1569,157.4323,5.4037,37.0000,8.0570
94.03,"","","",180.7042,4.0665,157.4342,5.3106,36.9990,8.0850
94.07,"","","",180.6888,4.0665,157.4230,5.2174,37.0000,8.0670
94.10,"","","",180.6969,4.0665,157.3904,5.2174,37.0000,8.0720
94.13,"","","",180.7033,4.0665,157.3820,5.2174,36.9990,8.1210
94.17,"","","",180.7024,4.0665,157.3876,5.2174,37.0000,8.1230
94.20,"","","",180.6879,3.9761,157.4118,5.2174,37.0010,8.0840
94.23,"","","",180.6707,3.8858,157.4351,5.1242,37.0020,8.0350
94.27,"","","",180.6617,3.7954,157.3913,5.0311,37.0040,7.9790
94.30,"","","",180.6527,3.7954,157.3839,4.9379,37.0030,7.9590
94.33,"","","",180.6310,3.7954,157.3820,4.8447,37.0020,7.9640
94.37,"","","",180.6238,3.7954,157.3475,4.8447,37.0020,7.9240
94.40,"","","",180.6012,3.7954,157.3242,4.8447,37.0000,7.9460
94.43,"","","",180.6210,3.7050,157.3298,4.7516,36.9990,7.9730
94.47,"","","",180.6436,3.6147,157.3438,4.7516,37.0010,7.9370
94.50,"","","",180.6355,3.4339,157.3280,4.6584,37.0000,7.9770
94.53,"","","",180.6545,3.2532,157.3019,4.5652,37.0000,7.9850
94.57,"","","",180.6689,3.0725,157.2823,4.5652,37.0010,7.9550
94.60,"","","",180.6400,3.0725,157.2478,4.5652,36.9990,7.9800
94.63,"","","",180.6030,3.1628,157.2441,4.5652,36.9980,8.0340
94.67,"","","",180.6039,3.1628,157.2339,4.5652,37.0010,7.9980
94.70,"","","",180.5713,3.3436,157.2255,4.6584,37.0000,7.9850
94.73,"","","",180.5487,3.4339,157.2068,4.7516,36.9990,8.0330
94.77,"","","",180.5713,3.4339,157.1985,4.8447,37.0000,8.0200
94.80,"","","",180.5713,3.4339,157.1714,4.8447,37.0010,7.9770
94.83,"","","",180.5578,3.5243,157.1658,4.8447,37.0000,7.9770
94.87,"","","",180.5388,3.4339,157.1584,4.8447,37.0010,7.9480
94.90,"","","",180.5506,3.4339,157.1603,4.9379,37.0010,7.9150
94.93,"","","",180.5948,3.2532,157.1658,4.9379,37.0000,7.9050
94.97,"","","",180.5795,3.0725,157.1938,4.9379,37.0000,7.9130
95.00,"","","",180.5623,3.0725,157.1947,4.8447,36.9990,7.9500
95.03,"","","",180.5189,3.0725,157.1752,4.7516,37.0000,7.9570
95.07,"","","",180.5054,2.9821,157.1509,4.7516,37.0000,7.9910
95.10,"","","",180.5198,2.9821,157.1062,4.8447,37.0000,8.0150
95.13,"","","",180.5108,3.0725,157.1053,4.9379,37.0000,7.9940
95.17,"","","",180.4810,3.1628,157.1127,4.9379,37.0000,7.9700
95.20,"","","",180.5009,3.0725,157.1118,4.9379,37.0010,7.9230
95.23,"","","",180.5108,2.9821,157.1146,4.9379,37.0000,7.9120
95.27,"","","",180.5081,2.8917,157.0876,4.8447,37.0000,7.9480
95.30,"","","",180.5063,2.8014,157.0261,4.9379,37.0000,7.9420
95.33,"","","",180.4990,2.8014,157.0158,5.0311,37.0000,7.9140
95.37,"","","",180.4855,2.8014,157.0308,5.1242,37.0000,7.9250
95.40,"","","",180.4674,2.8014,157.0401,5.1242,37.0000,7.9530
95.43,"","","",180.4801,2.8014,157.0103,5.1242,36.9990,7.9810
95.47,"","","",180.4810,2.7110,156.9944,5.2174,37.0010,7.9380
95.50,"","","",180.4421,2.7110,156.9842,5.3106,37.0010,7.9260
95.53,"","","",180.4123,2.8014,156.9981,5.2174,37.0000,7.9570
95.57,"","","",180.4231,2.8014,156.9814,5.1242,37.0000,7.9680
95.60,"","","",180.4231,2.8917,156.9544,5.1242,36.9980,8.0150
95.63,"","","",180.4385,2.8917,156.9422,5.1242,36.9990,8.0360
95.67,"","","",180.4313,2.8917,156.9572,5.0311,36.9990,8.0700
95.70,"","","",180.4177,2.8917,156.9767,4.9379,37.0000,8.0680
95.73,"","","",180.4213,2.9821,156.9749,4.9379,37.0010,8.0510
95.77,"","","",180.4132,3.0725,156.9544,4.8447,37.0020,8.0160
95.80,"","","",180.3834,3.0725,156.9190,4.7516,37.0000,8.0170
95.83,"","","",180.3472,3.1628,156.9068,4.6584,37.0020,7.9670
95.87,"","","",180.3554,3.1628,156.9031,4.6584,37.0030,7.9260
95.90,"","","",180.3798,3.0725,156.9040,4.5652,37.0020,7.8850
95.93,"","","",180.3933,2.8917,156.9096,4.5652,37.0020,7.8860
95.97,"","","",180.3761,2.8917,156.8835,4.5652,37.0000,7.9080
96.00,"","","",180.3472,2.8917,156.8789,4.5652,36.9980,7.9480
96.03,"","","",180.3192,3.0725,156.8845,4.4721,36.9990,7.9680
96.07,"","","",180.3147,3.1628,156.8789,4.4721,36.9990,7.9930
96.10,"","","",180.3310,3.1628,156.8826,4.3789,37.0010,7.9610
96.13,"","","",180.3273,3.2532,156.8416,4.4721,37.0010,7.9280
96.17,"","","",180.2831,3.3436,156.8202,4.5652,37.0010,7.9030
96.20,"","","",180.2858,3.4339,156.8193,4.5652,37.0010,7.8600
96.23,"","","",180.3283,3.4339,156.7894,4.6584,37.0000,7.8560
96.27,"","","",180.3310,3.2532,156.8081,4.6584,36.9990,7.9060
96.30,"","","",180.3084,3.1628,156.7876,4.5652,36.9990,7.9260
96.33,"","","",180.3228,3.0725,156.7829,4.4721,37.0000,7.9240
96.37,"","","",180.3273,3.0725,156.7783,4.3789,37.0000,7.9200
96.40,"","","",180.3030,3.0725,156.7643,4.3789,37.0000,7.9150
